14.899,15.11,15.134,14.189,15.083,16.027,14.035,13.384,14.696,15.491,14.407,15.771,14.946,14.876,14.357,14.992,13.918,14.819,17.008,16.157,15.43,13.717,15.995,15.966,16.213,14.586,15.509,13.73,13.935,13.322,15.67,15.445,14.301,13.013,13.637,15.092,16.099,14.655,15.035,16.374,14.28,15.224,15.252,14.231,15.259,15.128,14.167,15.276,13.711,14.187,14.367,16.736,13.442,14.38,14.828,15.672,14.61,15.494,14.101,16.12,14.648,14.868,13.9,13.886,14.582,13.134,14.497,13.722,15.31,13.844,16.142,15.196,14.846,15.256,16.416,14.379,15.646,15.534,12.993,14.342,14.946,15.866,15.213,14.937,13.266,16.737,14.646,13.772,14.828,15.135,16.093,15.269,15.257,14.223,15.008,15.682,12.732,15.732,13.251,17.93,16.4,14.241,16.411,16.785,14.727,14.97,15.802,14.939,15.627,15.861,13.462,13.503,13.054,14.42,15.074,13.72,15.286,15.686,15.444,13.944,14.651,14.42,14.247,15.152,14.272,12.702,13.675,13.288,13.804,16.457,12.759,14.908,14.275,14.577,14.115,13.857,16.016,15.942
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.427,2.6191,3.638,3.1145,2.7744,2.9494,3.2409,3.5999,2.9525,2.8918,2.6282,2.973,2.6151,3.59,3.0976,2.7125,2.7165,2.6539,2.8338,2.3362,3.2709,3.0736,2.8154,2.6015,3.2253,2.8532,2.8307,3.2243,3.2622,3.1405,2.8919,3.3595,3.1754,2.9299,3.28,2.7407,2.7037,3.0492,3.1645,2.8389,3.4692,3.0393,3.1334,3.1223,2.8631,2.8794,2.7897,3.2933,3.1853,3.4959,2.9978,2.7143,2.9804,3.0234,3.5307,2.737,3.2254,2.8941,3.2601,3.2023,2.9058,2.3296,2.9088,3.3547,3.3986,3.6559,2.7481,2.978,2.9694,2.8796,2.6798,2.6312,3.0292,2.8752,2.943,2.822,3.5892,2.6347,2.7637,2.8238,3.0263,2.7211,2.7522,2.8756,3.3935,2.5374,3.6842,3.2283,2.7679,2.9533,3.0835,3.0384,2.7422,2.9701,2.5578,2.5371,2.7841,3.0323,2.7356,2.7996,3.424,2.6936,3.0488,2.4935,3.2026,2.9287,2.8428,2.8486,2.9677,3.0912,2.7834,3.3796,3.1889,3.1065,3.0684,2.9242,2.9226,3.4007,3.0685,3.139,3.1426,2.7922,2.9457,3.1898,2.7348,3.4701,3.2611,2.7809,2.9502,2.5983,4.0845,3.0655,2.9824,3.1292,3.0043,3.6039,2.9989,2.4437
19.351,11.333,21.604,17.281,13.132,14.335,17.548,21.772,14.753,14.129,11.822,14.791,11.802,21.164,16.575,12.356,12.72,12.388,13.398,9.5626,16.767,17.054,13.345,11.257,17.152,14.316,13.263,17.946,18.233,16.323,14.437,19.867,16.572,14.92,19.109,12.714,12.572,15.785,16.492,13.516,19.891,14.825,16.577,16.156,13.889,13.878,13.992,18.71,17.205,20.343,14.933,12.443,15.151,16.96,21.933,12.34,17.359,14.047,17.646,16.405,15.853,9.5242,14.8,19.172,19.209,23.385,13.108,15.146,14.591,14.49,11.994,11.379,14.934,13.874,14.449,14.104,20.683,11.694,13.544,13.208,15.401,12.557,13.038,14.124,19.262,10.838,22.615,19.241,13.343,14.162,16.541,16.226,12.841,14.473,11.283,10.732,13.558,15.854,12.727,13.221,19.016,13.199,15.842,10.904,17.052,14.66,13.547,13.9,14.748,15.84,13.423,19.052,17.857,16.191,16.381,14.891,14.603,18.962,16.227,17.293,16.679,13.549,14.896,16.805,12.799,19.793,17.602,13.248,15.172,11.279,29.193,16.553,14.803,16.716,15.209,21.544,14.902,10.155
11333,9035.2,12611,8897.4,9519.5,12142,8959.5,8630.3,9371.1,10750,7858.5,11661,8730.4,11818,9165.9,9140.3,7323.9,8636.7,13942,9852.4,12017,7933.4,11522,10588,13745,8853.8,10559,8344.6,8828.2,7424.5,11127,12377,9287.3,6455.8,8318.8,9421.8,11281,9596.4,10755,12463,10102,10725,11117,8999.2,10171,9967.9,7931.4,11739,8210.3,9982.9,8889.5,12724,7239,8990.2,11511,10536,10058,10765,9139.8,13413,9133.5,7656.5,7811.8,8981.6,10539,8283.2,8373.2,7694.3,10656,7641.1,11271,9233.5,9912.4,10209,13019,8390,13748,9876.8,6062.3,8331.3,10104,10869,9690.5,9583.1,7921.8,11896,11575,8432.1,9023.9,10239,12853,10817,9738.2,8545.9,8646.9,9783.8,5745.9,11806,6365.6,16137,15104,7779.6,13476,11792,10229,9825,11217,9497.6,11325,12334,6791,8319.9,7094.1,9313.9,10509,7551.9,10438,13126,11304,8509.5,9882.6,8372.2,8518.6,11097,7950.5,7111.4,8338.8,6524.4,7759.4,11581,8484.2,10157,8676.1,9691.7,8447.7,9589.8,12321,9900.9
9.5344e+05,5.9074e+05,1.1334e+06,7.0049e+05,6.7965e+05,9.4586e+05,6.8086e+05,6.9858e+05,6.8814e+05,8.1365e+05,5.0926e+05,9.1495e+05,5.8886e+05,1.0364e+06,7.0416e+05,6.242e+05,4.7732e+05,5.9742e+05,1.1211e+06,6.5158e+05,9.5055e+05,6.0381e+05,8.7357e+05,7.3151e+05,1.1851e+06,6.4797e+05,7.6728e+05,6.3767e+05,6.8759e+05,5.1407e+05,8.7042e+05,1.1305e+06,6.9314e+05,4.2778e+05,6.6094e+05,6.5966e+05,8.4447e+05,7.2799e+05,8.4271e+05,9.7162e+05,8.2711e+05,7.9643e+05,8.9704e+05,6.6268e+05,7.5285e+05,7.2679e+05,5.6356e+05,1.0188e+06,6.0803e+05,8.2417e+05,6.3619e+05,9.7619e+05,4.9469e+05,7.2519e+05,1.0603e+06,7.445e+05,7.9088e+05,8.0956e+05,6.9757e+05,1.1077e+06,7.299e+05,4.6539e+05,5.5246e+05,7.1275e+05,8.6863e+05,6.9589e+05,5.7902e+05,5.3697e+05,8.0171e+05,5.3231e+05,8.1427e+05,6.0681e+05,7.2551e+05,7.5156e+05,1.0493e+06,6.0296e+05,1.2396e+06,6.8098e+05,3.8602e+05,5.5889e+05,7.6857e+05,7.958e+05,6.9839e+05,7.0304e+05,5.965e+05,8.504e+05,1.0407e+06,6.9213e+05,6.4504e+05,7.431e+05,1.1096e+06,8.8207e+05,6.9572e+05,5.9229e+05,5.7245e+05,6.4898e+05,3.5626e+05,9.7104e+05,3.9244e+05,1.3664e+06,1.3757e+06,5.4286e+05,1.1491e+06,8.655e+05,8.0205e+05,7.3624e+05,8.4464e+05,6.9235e+05,8.7949e+05,1.0025e+06,4.4088e+05,6.3332e+05,5.1858e+05,6.9997e+05,8.457e+05,5.2763e+05,7.9717e+05,1.1481e+06,9.2326e+05,6.5365e+05,7.6845e+05,5.8582e+05,6.137e+05,8.8583e+05,5.3105e+05,5.1522e+05,6.1547e+05,4.1301e+05,5.5082e+05,8.2731e+05,7.7372e+05,8.1768e+05,6.1475e+05,7.5465e+05,6.0365e+05,7.9439e+05,9.806e+05,6.5589e+05
7.1705,7.4642,7.6488,7.3284,7.6774,8.4649,7.632,7.3297,7.5593,7.34,6.9796,8.0161,7.6323,7.2481,7.3779,7.343,7.1756,7.8067,8.2678,8.2946,7.8907,7.2003,7.8529,7.9403,6.9203,7.4278,7.8532,7.3666,7.1026,7.1975,7.6406,7.1318,6.7606,7.3854,6.8912,7.4866,8.0988,7.6834,7.432,7.492,6.7152,6.8151,7.6481,7.3028,7.771,8.0649,7.4524,7.7184,6.5199,6.7322,6.8819,8.0432,6.9726,7.912,6.6578,7.7838,7.618,8.1057,6.9645,7.3995,7.5068,7.7895,7.3065,7.6265,6.9518,6.8446,7.3589,6.687,7.5176,7.4122,8.3025,7.4208,6.75,7.5822,7.1003,7.9223,7.2435,8.5378,7.6077,7.2547,7.5256,7.5992,7.6549,7.6562,7.2051,8.3113,7.2146,7.5647,7.0969,7.7718,7.1564,7.8953,7.5449,6.9182,7.5523,8.1623,7.3653,8.1029,7.1327,8.5419,7.6745,7.7347,7.4268,7.5882,6.7281,7.1116,7.4578,7.0095,7.1673,7.5211,6.9212,7.8478,6.6325,7.1433,7.5004,7.1012,7.8684,7.2858,7.3054,7.4042,6.6311,7.036,7.4115,7.737,7.6417,6.7209,6.8379,6.5635,7.1177,7.6309,6.9594,7.0437,7.1706,7.1877,7.374,6.4819,6.8689,8.2138
252.73,263.84,314.62,256.92,277.67,359.23,281.81,259.12,276.31,257.12,239.07,317.1,272.59,271.19,280.46,262.58,240.01,287.91,355.36,337.16,321.47,253.97,302.71,298.78,259.98,260.75,289.27,259.55,256.61,256.61,276.19,256.84,222.85,257,225.5,275.43,328.83,292.7,269.7,287.06,213.57,260.67,289.85,242.7,280.07,302.22,268.61,282.49,211.84,230.5,218.91,314.4,233.52,313.61,222.67,299.9,281.81,312.15,251.18,291.33,264.03,274.42,250.35,269.73,251.38,224.73,251.72,208.64,280.77,272.49,337.17,268.35,227.69,274.77,259.02,292.44,250.9,337.91,268.52,248.8,288.01,269.39,276.43,282.64,255.49,346.45,247.72,268.86,233.84,290.82,250.35,293.14,283.56,228.31,288.6,311.55,253.64,308.18,239.39,354.34,291.72,284.75,293.36,283.9,236.08,255.8,266.87,235.23,259.91,287.01,222.38,342.73,205.19,243.33,262.6,238.53,288.12,262.88,293.68,264.86,211.8,239.52,270.7,306.22,286.35,225.58,261.58,202.94,239.79,303.11,233.64,245.81,245.86,259.59,251.93,212.83,226.27,320.09
15.898,16.243,17.737,16.029,16.663,18.953,16.787,16.097,16.623,16.035,15.462,17.807,16.51,16.468,16.747,16.204,15.492,16.968,18.851,18.362,17.93,15.936,17.399,17.285,16.124,16.148,17.008,16.111,16.019,16.019,16.619,16.026,14.928,16.031,15.017,16.596,18.134,17.109,16.422,16.943,14.614,16.145,17.025,15.579,16.735,17.385,16.389,16.807,14.555,15.182,14.796,17.731,15.282,17.709,14.922,17.318,16.787,17.668,15.849,17.068,16.249,16.566,15.822,16.423,15.855,14.991,15.866,14.444,16.756,16.507,18.362,16.381,15.089,16.576,16.094,17.101,15.84,18.382,16.387,15.773,16.971,16.413,16.626,16.812,15.984,18.613,15.739,16.397,15.292,17.053,15.822,17.121,16.839,15.11,16.988,17.651,15.926,17.555,15.472,18.824,17.08,16.875,17.128,16.849,15.365,15.994,16.336,15.337,16.122,16.941,14.912,18.513,14.324,15.599,16.205,15.444,16.974,16.214,17.137,16.275,14.553,15.476,16.453,17.499,16.922,15.019,16.173,14.246,15.485,17.41,15.285,15.678,15.68,16.112,15.872,14.589,15.042,17.891
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.7751,2.4376,3.1373,2.5876,2.4821,2.7574,2.706,2.5824,2.6133,2.4399,2.6845,2.6384,2.4591,2.8736,2.8354,2.6565,2.4315,2.4665,2.8332,2.5516,2.8236,2.6615,2.6456,2.5568,3.2644,2.4569,2.3773,2.5975,2.7963,2.6818,2.4953,2.7864,2.6098,2.4471,2.4446,2.5736,2.7289,2.5697,2.5073,2.9638,2.4593,3.2827,2.6034,2.3379,2.362,2.4236,2.6081,2.5256,2.6336,3.1198,2.3574,2.5626,2.607,2.5966,2.7088,2.5539,2.5801,2.5637,2.8507,3.041,2.4136,2.3299,2.4906,2.4281,2.9679,2.5803,2.3697,2.3962,2.68,2.7308,2.579,2.5839,2.7946,2.5322,2.8074,2.4154,2.5521,2.3852,2.3706,2.5261,2.8813,2.5017,2.4189,2.5331,2.7382,2.7053,2.542,2.3666,2.4512,2.5013,2.6769,2.4868,2.7045,2.5936,2.6996,2.3798,2.4092,2.4514,2.4816,2.6127,2.7639,2.4549,3.0143,2.5222,3.072,2.7571,2.4498,2.5974,2.7717,2.9349,2.4213,3.0753,2.4144,2.6823,2.5438,2.474,2.4564,2.8339,3.2317,2.554,2.5827,2.6148,2.6663,2.8997,2.6072,2.6803,3.369,2.515,2.4949,2.7554,2.5113,2.7026,2.5612,2.8051,2.3555,2.9253,2.5812,2.4121
12.045,8.8384,15.723,10.391,9.37,11.864,11.978,10.378,10.552,8.9295,11.046,10.641,9.3466,12.893,12.676,11.087,9.0164,9.1353,12.365,9.6397,12.038,11.052,10.768,9.8411,17.172,9.1421,8.3678,10.6,12.212,11.383,9.5051,12.188,10.308,9.0735,8.9489,10.059,11.488,9.7751,9.2745,13.991,9.2686,16.973,10.146,8.3713,8.3126,9.0171,10.574,9.7183,10.377,16.443,8.3673,9.9706,10.669,10.079,11.197,9.6534,10.205,10.268,12.441,14.746,8.6636,8.0518,9.6768,8.9313,14.097,10.443,8.4962,8.6481,11.066,11.542,10.015,10.121,12.253,9.7499,12.091,8.7981,10.038,8.7381,8.4967,10.3,13.393,9.4862,8.5522,10.065,11.898,11.437,10.017,8.4028,9.3584,9.1862,11.236,9.4895,11.314,10.634,11.063,8.4001,8.7788,9.1793,9.3914,10.667,12.298,9.2219,14.606,9.2629,15.351,11.775,8.8439,10.325,11.977,13.949,8.9856,14.449,8.7699,11.13,9.9193,9.4163,9.1074,12.856,16.492,9.9971,10.586,10.733,10.986,13.378,10.376,11.004,17.854,9.7824,9.4353,11.422,9.489,11.511,10.174,12.346,8.3379,13.954,10.03,8.5107
11150,10447,17507,10656,11484,18774,12802,10771,12003,10059,9923.5,14898,11067,12833,13317,11304,9040.9,12050,18979,15797,16275,10772,13934,13205,13684,10345,11696,10862,11494,11024,11453,11469,8682.2,10082,8277.9,11764,16272,12868,11105,14414,7675.7,13815,12847,8839.6,11071,12734,11482,11991,8120.4,10918,7635.4,14285,9303.4,14421,9000.2,13264,12206,14139,11348,15121,10355,10592,9865.3,10756,11829,8693,9464.1,7221.3,12609,12284,15967,11359,9601.4,11533,11703,12079,10143,14816,10431,9913.5,14083,11062,11117,12036,11182,17445,9910.8,10433,8765.1,12405,10604,12481,12914,8947.4,13236,13086,9731.8,13262,9191.8,17427,13771,11796,15145,12065,11143,11280,10680,9370.9,11614,14270,8029.6,19512,7096.6,10181,10825,9114.2,12013,12079,16264,11009,7960.8,9692.5,11875,15538,12633,9081.3,14253,7270.8,9264.1,14541,8968.3,10415,9873.7,11732,9418.8,9082.9,8785.2,13813
